conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.79355E+18,Thu May 23 07:57:16 +0000 2024,0,# PECAT MENTERI PENDIDIKAN. indonesia sdh kemasukan menteri rasis yg membuat generasi ke depan # BODOH . Hanya orang yg berpenghasilan tinggi aja yg bisa kuliah . Sementara rakyt kecil jd budak di negeri sendiri...dan Bodoh. Gara gak bisa kuliah karena UKT cekik leher.,1.79355E+18,,,in,"east java , Indonesia.",0,0,0,https://x.com/edybudianto77/status/1793551759685865865,3546875834,edybudianto77
1.79354E+18,Thu May 23 07:00:22 +0000 2024,4,Gengs kritik berdatangan ke Kemendkbud Ristek RI terkait Permendikbud Ristek No.2/2024 tentang Standar Satuan Biaya Operasional Pendidikan Tinggi (SSBOPT) pada perguruan tinggi. Regulasi ini ditengarai menyebabkan naiknya uang kuliah tunggal (UKT). Apa yang terjadi? #Threads https://t.co/qSHtbZU82J,1.79354E+18,https://pbs.twimg.com/media/GOPsuQoakAI8_DK.jpg,,in,"Washington, DC",0,1,2,https://x.com/voaindonesia/status/1793537437345763398,75077164,voaindonesia
1.79354E+18,Thu May 23 06:59:20 +0000 2024,0,Biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi Indonesia masih kalah jauh dari banyak negara. Apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar? #MetroTVKontroversi UKT MAHAL GENERASI EMAS JADI CEMAS hari Kamis (23/5) pukul 22.05 WIB https://t.co/1ArOa6xE2g,1.79354E+18,https://pbs.twimg.com/media/GOPsjzJagAAYxYi.jpg,,in,,0,0,0,https://x.com/Metro_TV/status/1793537179224047755,57261519,Metro_TV
1.79353E+18,Thu May 23 06:42:16 +0000 2024,0,Subsidi 7 3 Triliyun untuk motor listrik yg mendorong masyarakat jadi konsumtif tetapi pemerintah TIDAK MAU menambah Subsidi buat Pendidikan hingga UKT Mahal. Makin KEBLINGER @jokowi dan anak buahnya !!! Indonesia emas ? Mimpi...jadinya t*i,1.79353E+18,,,in,,0,0,0,https://x.com/wongpinter2019/status/1793532884369945075,1.07855E+18,wongpinter2019
1.79295E+18,Thu May 23 06:27:37 +0000 2024,1,@NenkMonica INDONESIA itu memang kaya. Buat bangun memorial park saja habis 335 M Bangun IKN 410 T. Hanya orang orang kaya sajalah yang bisa begini. Pantas saja UKT naik berlipat ganda para Pejabat sampai Presiden diam bae. Pendidikan tinggi terkhusus untuk anak anak orang kaya saja. https://t.co/8QoM79y1qj,1.79353E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793529166966788096/pu/img/KrAxebh3GtYU8EfG.jpg,NenkMonica,in,Bekasi,0,0,0,https://x.com/adypiliang/status/1793529198952517896,1710148226,adypiliang
1.79353E+18,Thu May 23 06:12:26 +0000 2024,1,Biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi Indonesia masih kalah jauh dari banyak negara. Apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar? #MetroTVKontroversi UKT MAHAL GENERASI EMAS JADI CEMAS hari Kamis (23/5) pukul 22.05 WIB https://t.co/jIBa2FVUwq,1.79353E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793525331351289856/pu/img/7w_gXlOQRttY-fKj.jpg,,in,,0,1,0,https://x.com/Metro_TV/status/1793525375190057029,57261519,Metro_TV
1.79281E+18,Thu May 23 05:06:41 +0000 2024,1,@KompasTV Kalo gitu harusnya ukt gaboleh tinggi² pak saya tau ilmu itu mahal pendidikan jg mahal tp negara kita masih bnyak masyarakat yg kurang mampu kalo ukt tinggi mreka ga bisa kuliah yg otomatis hidup keluarga mereka bakal gitu² aja termasuk indonesia bakal gitu² aja masyarakatnya,1.79351E+18,,KompasTV,in,,0,0,0,https://x.com/adindayllsaa/status/1793508827872235887,1.39504E+18,adindayllsaa
1.79349E+18,Thu May 23 04:58:05 +0000 2024,0,@tanyarlfes Makin bingung kenapa generasi muda makin kesini makin banyak yg punya mental kriminal?? Padahal harapannya 2045 indonesia emas. Ditambah kegagalan ini diperburuk dengan uang UKT makin mahal alias anak dri keluarga miskin punya peluang tinggi miskin lg karna pendidikan mahal,1.79351E+18,,tanyarlfes,in,,0,0,0,https://x.com/koojuneyky/status/1793506666086101138,1.46715E+18,koojuneyky
1.79347E+18,Thu May 23 02:35:48 +0000 2024,0,Padahal faktor terbanyak penyebab mahasiswa gagal kuliah tuh ya krn ekonomi. Indonesia rakyatnya masih banyak yg menengah kebawah bisa makan sehari aja udah alhamdulillah. Harusnya mah dibanyakin beasiswa biar pendidikan merata bkn malah ukt dinaikin,1.79347E+18,,,in,Jakarta Capital Region,0,1,0,https://x.com/sunflowershyuk/status/1793470859820388422,1.41551E+18,sunflowershyuk
1.79347E+18,Thu May 23 02:34:37 +0000 2024,9,Hidup di negara merdeka tapi sejatinya dijajah terhimpit serba sulit. Buya Anwar Abbas ini salah satu ketua Majelis Ulama Indonesia (MUI). Mahasiswa terhimpit UKT yang melejit Anwar Abbas: Pendidikan hanya untuk yang kaya #IndonesiaHancur2an #IndonesiaHancur2an https://t.co/EdEmhLUjPj,1.79347E+18,https://pbs.twimg.com/media/GOOv9wta0AAyoVZ.jpg,,in,,0,4,10,https://x.com/dancersejati07/status/1793470563207553351,1.60575E+18,dancersejati07
1.79347E+18,Thu May 23 02:21:35 +0000 2024,7,Tentu Ada perjuangan bagi para orang tua demi dapat membiayai anak-anak mereka - atau yg berjuang mandiri - bisa menempuh pendidikan tinggi. Tapi jgn sampai mereka kehilangan harapan hanya karena UKT tak terjangkau bagi rata-rata kelas ekonomi rakyat Indonesia. Cc @nadiemmakarim,1.79347E+18,,,in,Indonesia,0,0,0,https://x.com/Vendra_Deje/status/1793467279637930220,384176072,Vendra_Deje
1.79346E+18,Thu May 23 01:37:50 +0000 2024,0,Ngebacain cerita org2 yg pgn bgt kuliah tp blum bisa krna UKT yg diluar Nurul sedih bgt bgt bgt knpa pendidikan di Indonesia skrg malah jd Kya gini cuma buat nyari ilmu sma pendidikan aja susahnya minta ampun,1.79346E+18,,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/bindyyyhere/status/1793456270026195440,1.38716E+18,bindyyyhere
1.79345E+18,Thu May 23 01:27:42 +0000 2024,0,Akademia Makassar! Isu soal ukt naik lagi viral terjadi di beberapa kampus di indonesia sedangkan menurut sekretaris ditjen diktiristek kuliah itu kebutuhan tersier yang tidak masuk fokus pendanaan pendidikan dari pemerintah. So wdyt akademia makassar?,1.79345E+18,,,in,Universitas Hasanuddin,0,0,0,https://x.com/EBSFMUNHAS/status/1793453720908480988,227260338,EBSFMUNHAS
1.79345E+18,Thu May 23 01:19:09 +0000 2024,0,Kebijakan UKT brutal @nadiemmakarim @ditjendikti yg akan menutup akses pendidikan tinggi bagi hampir seluruh masyarakat Indonesia dan membunuh pelan2 kharakter generasi bangsa Indonesia dan orang tuanya mati pelan2. #MundurSaja Nadiem,1.79345E+18,,,in,Laisa kamitslihi syaiun,0,0,0,https://x.com/addtaufiq/status/1793451567217279393,1.2967E+18,addtaufiq
1.79326E+18,Wed May 22 21:18:33 +0000 2024,2,@sbmptnfess 1 tolong perbaiki dulu pendidikan di Indonesia yg sekiranya kurang sempurna jangan sering² nambah peraturan. DAN PLSS MUDAHKAN UKT UNTUK ANAK PNS ANAK PNS BUKAN BERARTI MAMPU PAK,1.79339E+18,,sbmptnfess,in,she🪷,0,1,0,https://x.com/zzaaaryl/status/1793391020685807914,1.28829E+18,zzaaaryl
1.7933E+18,Wed May 22 18:58:20 +0000 2024,9,@kegblgnunfaedh Indonesia (C)EMAS 2045 kalo ukt mahal maka pendidikan bakal balik menjadi sebuah hal ekslusif yang hanya bisa di dapatkan segelintir orang,1.79336E+18,,kegblgnunfaedh,in,isekai,0,1,3,https://x.com/aldoputrad/status/1793355734304084438,354784275,aldoputrad
1.79331E+18,Wed May 22 15:54:01 +0000 2024,1,Apa harga $aham #Pendidikan #Indonesia sudah naik atau justru malah terjun bebas setelah adanya kenaikan UKT yang sudah jadi perhatian banyak pihak #orangmiskindilarangsekolah #orangmiskindilarangsakit #orangmiskinyamiskinaja #orangmiskinbisaapa,1.79331E+18,,,in,Madura,0,1,0,https://x.com/arokatlalampan/status/1793309347390660745,1.54058E+18,arokatlalampan
1.79325E+18,Wed May 22 13:58:32 +0000 2024,5,@AdhitraAndris Rakyat kita itu mayoritas msh miskin jadi pendidikan tinggi itu blm jadi prioritas apalagi ditambah UKT nya yg mahal sungguh pemerintahan yg kurang kreatif dan kurang empati. Indonesia emas cuma mimpi indah sepanjang masa. Tdk pernah akan terjadi,1.79328E+18,,AdhitraAndris,in,"Ciomas, Indonesia",0,1,1,https://x.com/mulyadiabdullah/status/1793280285733462316,105077210,mulyadiabdullah
1.79309E+18,Wed May 22 13:34:30 +0000 2024,0,@tanyakanrl gara' berita kenaikan ukt mikir berkali' buat lanjut kuliah karena ga mungkin ortu bisa biyayain mau kerja tapi minimal lulusan D3/S1/S2 bukanya makin mudah eh makin sulit ternyata buat dapetin pendidikan yang baik di Indonesia ,1.79327E+18,,tanyakanrl,in,,0,0,0,https://x.com/jjundaz/status/1793274239413526831,1.49981E+18,jjundaz
1.79315E+18,Wed May 22 13:08:46 +0000 2024,0,@tempodotco @jokowi @kemenpendidikan bukankah bapak kaget jumlah rakyat Indonesia yang berpendidikan S2 S3 tdk sampai 1% dari penduduk tolong ditegur keras Mendikbud/diganti yang bikin kebijakan UKT nya tdk pro rakyat miskin rakyat butuh pendidikan tinggi utk naikkan martabat keluarganya,1.79327E+18,,tempodotco,in,Kota Tangerang ,0,1,0,https://x.com/RahpardP/status/1793267761332007346,1.64375E+18,RahpardP
1.79326E+18,Wed May 22 12:55:10 +0000 2024,0,Pendidikan di Indonesia atau orang yang berpendidikan di Indonesia ini masih kurang contohnya karena masalah biaya. Sekarang lagi rame masalah UKT naik dan beliau cuma bilang kalo hal tersebut gak berpengaruh. Ini bentuk dari hal yang beliau tidak benar-benar cari tau,1.79326E+18,,zyeyzii,in,they/them,0,1,0,https://x.com/zyeyzii/status/1793264338280542256,1.78956E+18,zyeyzii
1.79314E+18,Wed May 22 12:45:37 +0000 2024,0,@ghozyulhaq Jadi kalau di Indonesia nih pak dengan UKT sekarang kalau dari sisi ukuran biayanya murah atau mahal? Masyarakat indonesia ini bayar pajaknya sedikit? Yang wajar negara kasih Fasilitas pendidikan di perguran tingginya bagaimana?,1.79326E+18,,ghozyulhaq,in,"Surabaya, east java, Indonesia",0,0,0,https://x.com/fat_bry/status/1793261937830019575,133069071,fat_bry
1.79325E+18,Wed May 22 11:40:04 +0000 2024,0,wishlist tahun ini kepengen banget masuk ptn favorit aku udah coba 2 jalur tinggal nunggu pengumuman utbk nanti bulan juni n disatu sisi pas denger ukt taun ini naik rasanya pengen mundur sistem pendidikan di indonesia kok gini banget ya,1.79325E+18,,,in,,0,0,0,https://x.com/thaqrisly/status/1793245440156340231,1.77285E+18,thaqrisly
1.79323E+18,Wed May 22 10:44:26 +0000 2024,19,Sungsang‼️ Rate UKT mahasiswa baru tahun berjalan berarti jd standar utk rate UKT mahasiswa baru tahun berikutnya gak akan turun kecuali ada AKSI luar biasa .. kami butuh menteri berpikir logik dan efektif utk Pendidikan Terbaik anak² bangsa Indonesia bukan pelaku bisnis https://t.co/iS1ZuBDveL,1.79323E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793231035167289345/pu/img/urNQ-y3PqdiJb5yS.jpg,,in,,0,4,9,https://x.com/QueenSilence_/status/1793231437770174749,1.54667E+18,QueenSilence_
1.2927E+18,Wed May 22 10:36:54 +0000 2024,1,@Kemdikbud_RI @pusdatin_dikbud @nadiemmakarim Lekas sembuh pendidikan di Indonesia berikan akses pendidikan murah kalo bisa gratis tanpa syarat untuk kaum miskin kota! Minimal UKT naik gpp asalkan para pekerja upahnya di berikan yang layak dulu! @KemnakerRI harus ikut serta kolaborasi . @KompasTV,1.79323E+18,,Tabungankata,in,,0,0,0,https://x.com/Tabungankata/status/1793229543714730387,1.50706E+18,Tabungankata
1.79323E+18,Wed May 22 10:20:01 +0000 2024,4,Hidup di negara merdeka tapi sejatinya dijajah terhimpit serba sulit. Buya Anwar Abbas ini salah satu ketua Majelis Ulama Indonesia (MUI). Mahasiswa terhimpit UKT yg melejit Anwar Abbas: Pendidikan hanya untuk yang kaya #IndonesiaTerjajahChina #IndonesiaTerjajahChina https://t.co/2Urr1XJFoT,1.79323E+18,https://pbs.twimg.com/media/GOLQ5dSaEAAcjy0.jpg,,in,,1,1,5,https://x.com/dancersejati07/status/1793225295446901198,1.60575E+18,dancersejati07
1.79321E+18,Wed May 22 09:45:03 +0000 2024,1,Sampai sekarang ini masih banyak golongan UKT yang tidak sesuai dengan kondisi finansial keluarga ditambah dengan adanya kebijakan mengenai naiknya UKT ini tentu akan menimbulkan banyak masalah terhadap pendidikan generasi anak muda Indonesia.,1.79322E+18,,archyos,in,,0,1,0,https://x.com/archyos/status/1793216497260941647,1.4261E+18,archyos
1.79319E+18,Wed May 22 08:10:49 +0000 2024,0,Biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi Indonesia masih kalah jauh dari banyak negara. Apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar? #MetroTVKontroversi UKT MAHAL GENERASI EMAS JADI CEMAS hari Kamis (23/5) pukul 22.05 WIB https://t.co/dhT6WJS8Zs,1.79319E+18,https://pbs.twimg.com/media/GOKzU1daAAAkPOQ.jpg,,in,,0,0,1,https://x.com/Metro_TV/status/1793192781810221280,57261519,Metro_TV
1.79319E+18,Wed May 22 08:04:47 +0000 2024,0,MENTERI Pendidikan Kebudayaan Riset dan Teknologi (Mendikbudristek) Nadiem Anwar Makarim menegaskan bahwa prinsip dasar Uang Kuliah Tunggal (UKT) harus selalu mengedepankan asas keadilan dan inklusivitas. Karena itu UKT selalu berjenjang artinya bagi mahasiswa yang punya https://t.co/ajWFV3USp7,1.79319E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793187174487298049/pu/img/FIWfnhQIzkDz0G8G.jpg,,in,Jakarta - Indonesia,0,1,0,https://x.com/mediaindonesia/status/1793191261790478617,68930552,mediaindonesia
1.79318E+18,Wed May 22 07:53:27 +0000 2024,2,@univ_riau @univ_indonesia @unpad Pendidikan Tinggi itu memang mahal. Tanya chief @aniesbaswedan kalau tak percaya. Oleh karenanya PTN itu sah2 saja menyesuaikan UKT di kampus mereka agar tetap bisa bertahan dan maju. Tapi jangan jg liberal kapitalistik sekali. Tetap ingat rakyat kita blm seperti warga Singapura https://t.co/K2CHSDbDdb,1.79319E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793188368345628672/pu/img/_FVXQqTof3-Bda8e.jpg,ferrykoto,in,Indonesia,0,1,2,https://x.com/ferrykoto/status/1793188409915101453,24893875,ferrykoto
1.79319E+18,Wed May 22 07:51:20 +0000 2024,0,ukt naik tuh jadinya pendidikan eksklusif bukan untuk seluruh rakyat indonesia,1.79319E+18,,,in,,0,0,0,https://x.com/zapsdaggers/status/1793187877653721559,3549077592,zapsdaggers
1.79317E+18,Wed May 22 06:41:00 +0000 2024,0,Apa sih goblok dasar mahasiswa nir-empati lu... Justru berita kayak gini tuh bagus biar semua orang tau apa yang terjadi dengan biaya pendidikan di Indonesia. Lo pikir dengan turunnya UKT yang sedikit itu bisa dikatakan baik-baik aja? Engga jir mikir tod,1.79317E+18,,,in,"New York, USA",0,0,0,https://x.com/AlmondMlky13/status/1793170178387464223,1.5139E+18,AlmondMlky13
1.79316E+18,Wed May 22 05:57:15 +0000 2024,0,UKT ini bisa dibilang dari univ beserta menteri pendidikannya toh coba deh demo ke pak presiden biar dibilang ke menterinya bukan malah nyalah nyalahin Sebenarnya pendidikan itu kebutuhan utama untuk Indonesia emas kalau ada memberikan kritik yang baik Pasti didengar,1.79316E+18,,hearthwarmlove,in,,0,0,0,https://x.com/hearthwarmlove/status/1793159166904967613,1.69941E+18,hearthwarmlove
1.79314E+18,Wed May 22 04:32:14 +0000 2024,1,@Metro_TV Ada mantan Mentri yang dulu punya Program keren Indonesia mengajar dan dia nyapres akan memperjuangkan Pendidikan gratis lu Ama para ortunya kagak doyan skarang UKT mencekik yak nikmatin z Oke gasss ...Oke gasss ,1.79314E+18,,Metro_TV,in,Jakarta Capital Region,0,0,0,https://x.com/JoniHerman21209/status/1793137772821430481,1.74723E+18,JoniHerman21209
1.79313E+18,Wed May 22 04:02:11 +0000 2024,0,Nadiem Makarim: Kenaikan UKT Hanya untuk Maba #sekolah #kuliah #nadiem #nadiemmakarim #ukt #maba #mahasiswa #siswa #kenaikan #pendidikan #menteripendidikan #viral #shorts https://t.co/BMPQp9EjCH,1.79313E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793129605517422593/pu/img/9erp-Ga2Kz_eH1mn.jpg,,in,"Pancoran, Jakarta Selatan",0,0,0,https://x.com/koran_ii/status/1793130208377319446,1.61993E+18,koran_ii
1.79313E+18,Wed May 22 04:01:56 +0000 2024,1,Memang udah sebagus apa kualitas pendidikan indonesia sampai minta naik ukt? Kalopun lulusannya pada kerja juga gajinya ga seberapa. Kaya kerja rodi,1.79313E+18,,,in,,0,1,0,https://x.com/snapdragon850/status/1793130146859524133,1.7223E+18,snapdragon850
1.79293E+18,Wed May 22 03:18:10 +0000 2024,2,@BobTeuku96933 @DrEvaChaniago Dulu pas si 02 ngomong kalo bakal ningkatin pendidikan indonesia berkuat birokrasi blabla kukura bakal tenang berharap kalo kalangan menengah kaya saya bisa berkuliah di ptn negeri tapi kalo sampai ukt naik terus bagaimana ini? Disangka kita kuat buat bayar ?,1.79312E+18,,BobTeuku96933,in,,0,0,0,https://x.com/alexisalanzar/status/1793119134580109689,1.44905E+18,alexisalanzar
1.79312E+18,Wed May 22 03:13:49 +0000 2024,0,bahkan sblm ukt dinaikkan aja masih sgt banyak yg blm bisa menempuh pendidikan sarjana aplg skrg dinaikkan . semangat menyambut Indonesia Cemas 2045,1.79312E+18,,,in,62,0,1,0,https://x.com/booblebee_/status/1793118040185528776,8.99704E+17,booblebee_
1.79312E+18,Wed May 22 03:07:17 +0000 2024,0,Menteri Pendidikan Kebudayaan Riset dan Teknologi (Mendikbud Ristek) Nadiem Makarim menegaskan kenaikan uang kuliah tunggal atau UKT hanya berlaku untuk mahasiswa baru. https://t.co/pxNFMPi9oi,1.79312E+18,,,in,Aceh,0,0,0,https://x.com/serambinews/status/1793116393728352756,64635651,serambinews
1.7931E+18,Wed May 22 02:12:36 +0000 2024,8,Pendidikan +62 Sarjana hny 10-11% .. Profesi guru diolok² profesi dosen disepelekan krn pendapatan yg kecil .. Tetaplah jd pahlawan tanpa tanda jasa cetaklah generasi EMAS‼️ UKT wajib trjangkau krn pendidikan hak setiap warga negara Indonesia #LekasSembuhPendidikanIndonesia https://t.co/y8mnLUj4ni,1.7931E+18,https://pbs.twimg.com/ext_tw_video_thumb/1793102575669248000/pu/img/2EZ5JIiIL3ataO21.jpg,,in,,0,1,4,https://x.com/QueenSilence_/status/1793102631633903727,1.54667E+18,QueenSilence_
1.7931E+18,Wed May 22 02:03:52 +0000 2024,0,Makin lama pendidikan di Indonesia ini makin mundur dan balik kaya zaman dulu lagi yang bisa punya pendidikan tinggi cuma orang berduit selebihnya? Nganggur. Mau lamar kerja? Sebagian persyaratannya ga masuk akal daftar kuliah? Ukt nya selangit.,1.7931E+18,,,in,,0,0,0,https://x.com/biCaramella/status/1793100436339356041,1.36233E+18,biCaramella
1.79309E+18,Wed May 22 01:52:14 +0000 2024,8,Ada banyak banget masalah dengan PTN UKT pendidikan tinggi dan penyerapan tenaga kerja di Indonesia yang sebenernya udah sistemik. Udah menunjukan sooner rather than later bakal ada keruntuhan kontrak sosial yang selama ini ada antara pekerja-pemilik kapital.,1.7931E+18,,tilehopper,in,In your phone,0,1,3,https://x.com/tilehopper/status/1793097508115357896,1.24966E+18,tilehopper
1.79309E+18,Wed May 22 01:33:15 +0000 2024,30,@tanyakanrl Mohon maaf teriakan driver goj*k aja dulu kurang di dengerin. Jadi apakah percaya dia pernah terjun soal permasalahan UKT ini? Gk tau ya bisa dibaca sendiri. Udah tau Indonesia minimal pendidikan aja kadang suka ngadi ngadi‍️,1.79309E+18,,tanyakanrl,in,Indonesia,0,0,0,https://x.com/namasayaclara/status/1793092730576625865,177846504,namasayaclara
1.79281E+18,Wed May 22 01:07:19 +0000 2024,0,@kampussudirman Tp aku mengapresiasi sih akhirnya direvisi itu sk rektor ttg ukt. Walo ya sbnrnya harapanku ttg pendidikan Indonesia gak sekedar itu.,1.79309E+18,,AtyantiA,in,,0,1,0,https://x.com/AtyantiA/status/1793086205023961378,1.18514E+18,AtyantiA
1.79308E+18,Wed May 22 00:47:06 +0000 2024,0,Fenomena kenaikan UKT yang terjadi di banyak kampus beberapa waktu belakangan membawa satu pertanyaan penting bagi masyarakat Indonesia yakni di mana kehadiran negara dalam sektor pendidikan? Selengkapnya baca pada: https://t.co/zRoIidfjQq,1.79308E+18,,,in,"Jombang, Indonesia",0,0,0,https://x.com/hendrajaya10101/status/1793081116913795217,7.80439E+17,hendrajaya10101
1.79308E+18,Wed May 22 00:44:11 +0000 2024,6,️2045 Indonesia Emas *UKT naik tiba² naik* *Pendidikan S1 itu tersier* 2045 Indonesia (C)Emas,1.79308E+18,,,in,,0,0,0,https://x.com/awpin_/status/1793080380586954935,1.624E+18,awpin_
1.7928E+18,Tue May 21 23:32:03 +0000 2024,0,@geloraco UUD 45 menjelaskan tentang Hak Warga Negara Indonesia dlm Pendidikan utk meningkatkan kualitas hidupnya demi kesejahteraan ini kenaikan UKT tdk mampu di jangkau oleh sebagian besar (yg blm sejahtera) penduduk Negeri ini Menteri itu apa memahami isi UUD 45? ini Negeri kami..!!,1.79306E+18,,geloraco,in,,0,0,0,https://x.com/Ay09359469/status/1793062228343853400,1.01775E+18,Ay09359469
1.79305E+18,Tue May 21 22:50:18 +0000 2024,0,Menteri UKT itu layak mendapat julukan Sang Perusak tatanan pendidikan di Indonesia,1.79305E+18,,,in,"Kota Semarang, Jawa Tengah",0,0,0,https://x.com/al_gabai94749/status/1793051721461293473,1.66542E+18,al_gabai94749
1.79305E+18,Tue May 21 22:29:57 +0000 2024,0, jd yg dibenerin apanya buat anggaran segitu gedenya? Pendidikan masih sangat tinggi gap nya untuk Indonesia Timur gaji guru honorer masih jd masalah ampe sekarang sekarang nambah lg masalah UKT Jd pak nadiem udah ngapain aja selama ini? Serius nanya akunya,1.79305E+18,,,in,,0,0,0,https://x.com/natnitnut_2205/status/1793046598982701187,1.21153E+18,natnitnut_2205
1.79303E+18,Tue May 21 21:41:54 +0000 2024,0,Ohh gini strateginya. Setelah UKT di naikin sampe 500% akhirnya para manusia manusia kecil kayak kita mau gak mau harus pinjem ke negara?? Padahal pendidikan adalah hak semua anak di Indonesia. Kl gini ceritanya mah kelewat dholim,1.79303E+18,,,in,,0,1,0,https://x.com/kazubloom22/status/1793034506925941238,1.67358E+18,kazubloom22
1.79281E+18,Tue May 21 19:06:32 +0000 2024,0,@KompasTV makanya disidak pak setiap kampus yg UKT nya ga masuk logika ini Indonesia loh masa pendidikan bayar mahal,1.793E+18,,KompasTV,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/rootswe2dluv/status/1792995410052522402,1.47299E+18,rootswe2dluv
1.79295E+18,Tue May 21 16:23:44 +0000 2024,0,Sudah UKT mahal masih ada ancaman pembunuhan dari orang-orang di dalam kampus hanya karena alasan pribadi. Memang sudah tidak ada lagi marwahnya Pendidikan Tinggi @Kemdikbud_RI @nadiemmakarim @univ_indonesia,1.79295E+18,,,in,,0,0,0,https://x.com/Kg_Kang_Gagah/status/1792954439659327648,327391696,Kg_Kang_Gagah
1.79281E+18,Tue May 21 15:32:25 +0000 2024,0,@KompasTV muka muka mau hancurkan Indonesia ya begini keliatan mangkanya Bung kalo ga bisa Mengatur Anda sebagai mentri pendidikan mendingan undur diri aja UKT di naikin Ekonomi sekarang apa apa mahal aja banyak yg ngeluh UKT lu naikin,1.79294E+18,,KompasTV,in,,0,0,0,https://x.com/RegisaputraAhay/status/1792941523732213915,1.73714E+18,RegisaputraAhay
1.79294E+18,Tue May 21 15:29:36 +0000 2024,3,Semakin kita cepat mentas dari kesalahpahaman ini semakin cepat juga kita menemukan strategi untuk bisa bayar UKT tepat waktu menyiapkan masa depan kita untuk menyongsong Indonesia (C)emas 2045 https://t.co/3ZanUDmpQn,1.79294E+18,https://pbs.twimg.com/tweet_video_thumb/GOHOKSNa0AAK0we.jpg,apatis_indo,in,,0,2,0,https://x.com/apatis_indo/status/1792940818367656033,1.77045E+18,apatis_indo
1.79287E+18,Tue May 21 15:13:10 +0000 2024,0,@sbmptnfess Boom en ae wong Iki ngelu dipikir duit Iki karek metik nah pohon lak ngono herann pendidikan Iki belajar dgn nyaman baik dan berkualitas lek dipikir duit trs dan pelerjaaudi Indonesia ae syarat e S1 lah Kate kuliah ukt mbok larang ke Kate mangan Sego Karo garam ta???? Heran,1.79294E+18,,sbmptnfess,in,hype all kpop,0,0,0,https://x.com/moyaaa_cwjs/status/1792936679449227388,1.37579E+18,moyaaa_cwjs
1.79287E+18,Tue May 21 15:02:44 +0000 2024,0,@sbmptnfess Tenang camaba Anggaran pendidikan termasuk Ukt kalian kita alokasikan ke pos2 yang lebih penting. Misalnya beli lampu hias di rumah pejabat di ikn beli taxi terbang dll. Kita akan menuju Indonesia emas 2045. Tetap semangat.,1.79293E+18,,sbmptnfess,in,,0,0,0,https://x.com/hwang_hyunj1n/status/1792934055282974892,1.10708E+18,hwang_hyunj1n
1.79293E+18,Tue May 21 14:57:49 +0000 2024,29,Konfirm kalau pendidikan itu buat pembuat kebijakan adalah barang dagangan. Pantas UKT dikelola seperti jualan tiket pesawat terbang. Gini kok mau Indonesia Emas ‍️,1.79293E+18,,,in,Jakarta - Indonesia,0,2,26,https://x.com/icharis/status/1792932816943985065,69492528,icharis
1.79292E+18,Tue May 21 14:35:24 +0000 2024,36,@DokterTifa IQ Indonesia diatas Timur Leste yang baru merdeka memalukan Ada capres yang pernah punya program unggulan Indonesia mengajar Lalu siap memperjuangkan pendidikan gratis Rakyat Konoha Ideot tak suka sukanya makan gratis para Ideot giliran UKT ugal2an rame demo,1.79293E+18,,DokterTifa,in,Jakarta Capital Region,0,6,2,https://x.com/JoniHerman21209/status/1792927176246849594,1.74723E+18,JoniHerman21209
1.79293E+18,Tue May 21 14:35:03 +0000 2024,0,Kebijakan terkait UKT harus dilakukan evaluasi secara besar-besaran untuk memperbaiki kondisi yang ada di sektor pendidikan tinggi di Indonesia. https://t.co/5cwgKw2Eh6,1.79293E+18,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1792927087059186079,68930552,mediaindonesia
1.79293E+18,Tue May 21 14:33:54 +0000 2024,0,nadim makarin zuzur lebih baik lo balik gojek aja daripada ngurusin pendidikan Indonesia KUMER lo tuh gajelas plus ukt ini,1.79293E+18,,,in,,0,0,0,https://x.com/81118v/status/1792926798734340299,1.68856E+18,81118v
1.79293E+18,Tue May 21 14:29:44 +0000 2024,1,tobat bener minimal pendidikan s1 ukt naik disaat kondisi keuangan indonesia lagi ga baik. aju banding juga gabakal cepet di approved wkwkw... panjang umur angkatan 24,1.79293E+18,,,in,,0,1,0,https://x.com/theismine/status/1792925748811923711,1.27218E+18,theismine
1.79292E+18,Tue May 21 14:09:14 +0000 2024,1,gimana mau jadi indonesia emas ya kalo ukt buat pendidikan dipersulit gini ,1.79292E+18,,,in,UGM University,0,0,0,https://x.com/yoongisyii/status/1792920593035153897,1.13041E+18,yoongisyii
